0	1	2	3	4	5
(0,)	0.9751910415186154	0.9508964132577072	8.238675064671824	5.507379150390619	48.65364477539063
(1,)	0.9725271286348531	0.945676590037114	8.576162628322443	5.599979858398427	51.68798889160155
(2,)	0.9760757002156393	0.9523384169349047	8.19640295988747	5.648870239257818	46.77914990234376
(3,)	0.9756862188538036	0.9517444945146429	8.148876463104155	5.502440429687503	48.36776269531251
(4,)	0.9748251982578967	0.9500946994299568	8.32181737272921	5.7963018798828045	48.8773486328125
(5,)	0.9766465772996155	0.9536007939402985	8.11452235003569	5.458185699462888	48.246925750732416
(6,)	0.9745168069543486	0.9496355093289937	8.152669720206704	5.488805541992193	49.10082800292969
(7,)	0.9758465131522097	0.9520967190173828	8.114520880690566	5.383677124023439	48.699014892578134
(8,)	0.9737000191897374	0.9472915406103699	8.799795527791211	6.187096557617181	50.328839111328136
(9,)	0.9753553007635639	0.9512821862746678	8.435194031630106	5.821684265136724	48.89812011718749
(0, 1)	0.976842722439134	0.9540411004814365	7.874108281875951	5.056058349609373	48.55224609375
(0, 2)	0.9776750094886204	0.95565746985887	7.826558274554494	5.340782470703118	45.901079101562516
(0, 3)	0.9775196945808482	0.9553550716035397	7.837698893270533	5.129107055664065	45.80938720703125
(0, 4)	0.9770970608888355	0.9545447085745842	7.898929251388267	5.263859790039063	47.89503662109374
(0, 5)	0.9781730174534722	0.9566736426464889	7.778071244570381	5.258845581054686	46.720663696289066
(0, 6)	0.9770923733981349	0.954593483841316	7.831147829069283	5.263988037109385	46.501081542968734
(0, 7)	0.9775067188378068	0.9553389902057734	7.816368984796962	5.14455078124999	45.782026367187484
(0, 8)	0.9770089650971837	0.9544273059049526	8.014506566757841	5.518190917968752	48.13082183837889
(0, 9)	0.9775004099644061	0.9554823612906913	7.89447595921157	5.276154296874999	47.5994903564453
(1, 2)	0.977301068907235	0.9550157660202905	7.837503696630558	5.201405029296865	47.16840942382811
(1, 3)	0.9769872358907852	0.9543406074337898	7.8362962432868235	5.12386108398438	46.832990722656234
(1, 4)	0.9767259212901892	0.9538345340912385	7.90039731313601	5.236430725097662	48.516018066406275
(1, 5)	0.9775558384193981	0.9555246540025218	7.84410640027041	5.222943481445313	47.498273925781234
(1, 6)	0.9764312411652984	0.9532746715697126	7.856372522671821	5.120686218261717	47.5712890625
