0	1	2	3	4	5
(0,)	0.9210989866588807	0.8482729719707544	3.077608491962259	1.6531441833496139	21.355275439453123
(1,)	0.9327342771674618	0.868690529097094	2.6831176035388955	1.2906466278076145	20.561687292480457
(2,)	0.9227308096140562	0.8512600140835314	2.9647526320836715	1.5286646972656257	20.979279663085933
(3,)	0.9272035248781788	0.8596634211331393	3.0026191063110796	1.6297185302734398	20.947770739746097
(4,)	0.9212558416414394	0.84858643793624	3.116410359623356	1.6939035583496107	21.544383630371073
(5,)	0.9245807680628289	0.8535779386875538	2.9632932261236187	1.5352582733154314	21.111191308593746
(6,)	0.9253038270620502	0.8553296272711677	2.9450077444573752	1.4525413848876934	21.163227062988284
(7,)	0.9225458579878623	0.8504419446518369	2.9875725323603373	1.604893109130856	21.01464556884764
(8,)	0.9223193964598173	0.850299751216611	3.1579836654378037	1.6965679992675788	22.001095898437512
(9,)	0.9254362186199467	0.8563899632355341	3.028585735288869	1.6254722839355473	21.205259106445325
(0, 1)	0.9353390522408059	0.8747760450374855	2.6335510634244415	1.252792425537109	19.965904931640623
(0, 2)	0.930340378222168	0.8654866046444394	2.8001327690597435	1.4293510253906234	20.196504821777346
(0, 3)	0.9315578746686836	0.8676654247028956	2.853914608248104	1.4825400878906265	20.36787703857422
(0, 4)	0.9289806057982191	0.8629280236141502	2.8910935454791034	1.4900459594726563	20.677657299804693
(0, 5)	0.930619227910533	0.8659572245478904	2.808273196245934	1.411993457031251	20.611763452148438
(0, 6)	0.930396706159925	0.8655976749279853	2.820745155469655	1.362006196594237	20.81708746337891
(0, 7)	0.9299798567705175	0.864790337086266	2.8229290152313555	1.4386590942382789	20.24075939941406
(0, 8)	0.9301237182543751	0.8651263872341663	2.884682299198309	1.4525966888427781	20.854362524414057
(0, 9)	0.9305382644197577	0.8657661871772284	2.8725268883993156	1.4861768096923846	20.579654663085932
(1, 2)	0.9352408054759267	0.874508748955234	2.5830965520626084	1.187450744628908	20.045016198730465
(1, 3)	0.937960166371762	0.8796900106516395	2.6021556061253146	1.2626200134277354	19.56112530517578
(1, 4)	0.93666571739267	0.877196813070038	2.653523834589146	1.2790154617309568	19.503053210449224
(1, 5)	0.9369890919802571	0.8774932679190021	2.590913188946203	1.2165736038208	19.65160646972656
(1, 6)	0.9367927083996885	0.8772742843205873	2.594063845049515	1.2059540313720696	19.783566821289057
(1, 7)	0.9359969935961099	0.8757642778501495	2.603591554886067	1.271256024169924	18.86074599609377
(1, 8)	0.9377137945694262	0.8792444102642194	2.6639488228684276	1.3015657104492213	19.68360437011721
(1, 9)	0.9375836768042474	0.8790065422376647	2.615348840798044	1.2565352569580064	19.505145166015623
(2, 3)	0.9335678481562822	0.8712983215514464	2.75912845003121	1.3962847808837857	20.36572336425781
(2, 4)	0.9316449584875732	0.8677413063652538	2.800299151867009	1.4128308990478509	20.34867641601562
(2, 5)	0.9324706667123174	0.8693677793767067	2.7326710550042073	1.3585728759765612	20.14266738281252
(2, 6)	0.932446258223164	0.8694218037755921	2.7381779500802046	1.3486196960449206	20.259180566406258
(2, 7)	0.9319415251666334	0.8683432513385724	2.749457614474347	1.3830246673583986	19.480445263671875
(2, 8)	0.9328051394343256	0.8700846592488054	2.800938750000605	1.4331452194213874	20.512061669921877
(2, 9)	0.9329151683388406	0.8700724713155175	2.7878528796997415	1.430165249633788	20.28925695800781
(3, 4)	0.9280721178154338	0.861205308165748	2.9590055797724824	1.5362328613281235	21.001846826171885
(3, 5)	0.933240835075732	0.8708639246419049	2.786687945442189	1.4128716094970706	20.135448535156243
(3, 6)	0.9297483334509205	0.8644017192717348	2.8701665470204274	1.4494242675781273	20.561068310546872
(3, 7)	0.9326437278431776	0.8696422929103044	2.808622323006339	1.4379958251953155	20.05458190917969
(3, 8)	0.928843985813635	0.8627489415436207	2.964991264293594	1.5401263183593752	20.98742064208983
(3, 9)	0.9302020973262368	0.8650844679317016	2.9128569916795075	1.5091062011718748	20.993107299804677
(4, 5)	0.9308991771063219	0.866422021685334	2.8338906759970928	1.4290569396972614	20.45107680664063
(4, 6)	0.9276741003846515	0.8604748708645844	2.9137499640444537	1.4339652618408216	20.743322094726565
(4, 7)	0.9304216449203342	0.8654722392509759	2.8589422709685564	1.4794883117675752	20.28225546875
(4, 8)	0.9252378130212637	0.8560274079076713	3.02873349796428	1.552663195800779	21.51883330078124
(4, 9)	0.9273050094837818	0.8597941824470026	2.9659655954023543	1.5395680603027362	21.226156860351566
(5, 6)	0.9322094493799977	0.868684043555543	2.768508485780139	1.3516074829101576	20.30610596923828
(5, 7)	0.9310883055339458	0.8665734968446446	2.7822621018645917	1.4095489654541034	19.942659960937505
(5, 8)	0.9317931610038575	0.8681254166257126	2.8336529543049847	1.415958459472657	20.18090715332032
(5, 9)	0.9324374505090229	0.8693937357039421	2.793580417113057	1.3974659271240242	20.44343151855469
(6, 7)	0.9309528100768819	0.8664826711088468	2.783136607679577	1.3572846969604484	20.577758740234373
(6, 8)	0.9287174934948998	0.8623131588018591	2.923064796826956	1.4361527618408196	20.877332299804706
(6, 9)	0.9296131420144903	0.8641718813089931	2.8611828140496325	1.4208411315917964	20.793493847656237
(7, 8)	0.9318082843221251	0.8682175541435954	2.848033484823495	1.4564153320312485	20.675998193359362
(7, 9)	0.9319201524240032	0.8683164526403332	2.814633558951928	1.4314388244628873	20.1581169921875
(8, 9)	0.9275789494042866	0.8603981837303303	2.978658455196481	1.5017864349365233	20.94967399902343
(0, 1, 2)	0.9363894888289211	0.8767624527954948	2.5795768208494816	1.1969878448486355	20.016608569335958
(0, 1, 3)	0.9376545061057705	0.8790998876938791	2.618104849596021	1.24913149719238	19.591753027343756
(0, 1, 4)	0.9366013813073725	0.8771170672981868	2.639829738837857	1.254032238769529	19.65429830322266
(0, 1, 5)	0.9370925979706322	0.8780405239080911	2.590223327081736	1.214301077270509	19.629136657714838
